Airline.Status,Age,Gender,Price.Sensitivity,Flights.Per.Year,Loyalty,Type.of.Travel,Eating.and.Drinking.at.Airport,Class,Partner.Code,Origin.State,Destination.State,Arrival.Delay.in.Minutes,Flight.cancelled,Flight.time.in.minutes,Customer.Type
Silver,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco Plus,FL,Illinois,Georgia,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,DL,Wisconsin,Minnesota,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,WN,Missouri,Illinois,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Florida,New Hampshire,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,MQ,California,Colorado,Long_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OO,California,California,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,B6,New York,Florida,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco Plus,WN,Missouri,Texas,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,151orMore,Eco Plus,OU,California,Texas,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,EV,South Carolina,Illinois,Short_Delay,No,Short_Flights,Passive
Silver,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,AS,Washington,Alaska,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,3,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,B6,Utah,New York,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco Plus,DL,New York,Georgia,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Positive,Business travel,151orMore,Business,AA,California,California,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Positive,Personal Travel,50orLess,Eco,MQ,California,Texas,Long_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Missouri,Missouri,Short_Delay,No,Long_Flights,Passive
Gold,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,AS,California,Oregon,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco Plus,AS,Alaska,Hawaii,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,DL,Georgia,New York,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Male,1,Frq_Fly,Positive,Business travel,151orMore,Eco,EV,Texas,Nebraska,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,OO,Arizona,Colorado,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Texas,Texas,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Positive,Business travel,50orLess,Business,AA,Florida,Virginia,Long_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Business,FL,Georgia,Virginia,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,WN,California,California,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,AS,Alaska,Alaska,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Female,1,Non_Frq_Fly,Positive,Business travel,151orMore,Business,DL,California,Michigan,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,1,Non_Frq_Fly,Positive,Personal Travel,151orMore,Business,DL,Utah,Nevada,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco Plus,EV,Texas,Oklahoma,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,DL,Georgia,Florida,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Male,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,DL,Texas,Georgia,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,MQ,Ohio,New York,Long_Delay,No,Long_Flights,Passive
Gold,Old,Female,2,Frq_Fly,Positive,Personal Travel,50orLess,Eco,EV,Texas,Louisiana,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,EV,Illinois,Arkansas,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco Plus,AS,Alaska,Alaska,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,2,Non_Frq_Fly,Negative,Mileage tickets,151orMore,Eco,WN,Oklahoma,Texas,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Mileage tickets,151orMore,Eco,WN,Texas,Texas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,3,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OU,California,Texas,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,US,Arizona,North Carolina,Short_Delay,No,Short_Flights,Passive
Silver,Old,Female,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,DL,South Carolina,Georgia,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Texas,Texas,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,DL,Florida,Utah,Long_Delay,No,Long_Flights,Detractor
Silver,Old,Female,1,Non_Frq_Fly,Positive,Personal Travel,151orMore,Eco,EV,Georgia,South Carolina,Short_Delay,No,Long_Flights,Passive
Silver,Old,Female,2,Frq_Fly,Negative,Business travel,50orLess,Eco,DL,Oregon,New York,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,DL,Georgia,New York,Short_Delay,No,Long_Flights,Passive
Silver,Old,Male,1,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco,OO,Nevada,California,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Male,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OO,Wisconsin,Illinois,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,2,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco,DL,California,Minnesota,Short_Delay,No,Short_Flights,Passive
Gold,Old,Male,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,DL,Georgia,California,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OO,Minnesota,Illinois,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Positive,Mileage tickets,50orLess,Eco,AS,Alaska,Alaska,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,AA,Florida,Illinois,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Negative,Mileage tickets,50orLess,Eco,OO,Nebraska,Minnesota,Long_Delay,No,Long_Flights,Detractor
Silver,Old,Male,1,Frq_Fly,Negative,Mileage tickets,50orLess,Eco,WN,Missouri,Illinois,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Male,1,Frq_Fly,Positive,Business travel,151orMore,Eco,EV,Texas,Minnesota,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Positive,Mileage tickets,151orMore,Eco,DL,Puerto Rico,New York,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,2,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,US,Maryland,North Carolina,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,OU,Colorado,California,Short_Delay,No,Short_Flights,Detractor
Gold,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,OU,California,California,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Male,1,Frq_Fly,Positive,Mileage tickets,50orLess,Eco,EV,Colorado,Minnesota,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,MQ,North Carolina,Illinois,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Business,AS,Washington,California,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,US,North Carolina,Minnesota,Short_Delay,No,Short_Flights,Promoter
Platinum,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,DL,California,Indiana,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OU,Florida,Texas,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,OO,California,Arizona,Short_Delay,No,Long_Flights,Passive
Silver,Old,Female,2,Frq_Fly,Negative,Business travel,151orMore,Eco,OU,California,New York,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Business,OU,Arizona,Colorado,Short_Delay,No,Long_Flights,Passive
Gold,Old,Female,1,Non_Frq_Fly,Positive,Personal Travel,50orLess,Eco,AA,California,Illinois,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,MQ,Georgia,New York,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco,OO,Colorado,Indiana,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,DL,Pennsylvania,Georgia,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco Plus,AA,California,California,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco,WN,Texas,Texas,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Positive,Business travel,50orLess,Business,EV,Texas,Michigan,Short_Delay,No,Short_Flights,Detractor
Gold,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Business,DL,Georgia,Michigan,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OU,Texas,New York,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Maryland,New Hampshire,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,OO,California,Texas,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,B6,Virginia,Massachusetts,Short_Delay,No,Long_Flights,Promoter
Platinum,Old,Male,2,Non_Frq_Fly,Positive,Business travel,151orMore,Business,AA,Illinois,Puerto Rico,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,4,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,WN,Texas,Maryland,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,2,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,DL,Texas,Georgia,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,2,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,EV,Georgia,New Hampshire,Short_Delay,No,Short_Flights,Passive
Silver,Old,Male,1,Frq_Fly,Positive,Business travel,50orLess,Eco,B6,Florida,Massachusetts,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Positive,Business travel,151orMore,Eco,DL,New York,Georgia,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco Plus,WN,Nevada,Nevada,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,50orLess,Eco Plus,AA,New York,California,Long_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Positive,Personal Travel,50orLess,Eco,OO,Montana,Utah,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,OU,California,Colorado,Long_Delay,No,Short_Flights,Passive
Silver,Old,Male,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,OU,Colorado,California,Short_Delay,No,Short_Flights,Promoter
Gold,Old,Male,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,OU,Texas,Texas,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,AA,Colorado,Illinois,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,151orMore,Eco,OU,Massachusetts,Colorado,Short_Delay,No,Long_Flights,Passive
Gold,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco,DL,North Carolina,Georgia,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,B6,New York,Massachusetts,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,OO,Wyoming,Colorado,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,US,North Carolina,Pennsylvania,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco Plus,WN,California,Oregon,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,EV,Utah,Colorado,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,US,North Carolina,Pennsylvania,Long_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,DL,Texas,New York,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,WN,Oklahoma,Texas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco Plus,EV,Colorado,South Dakota,Short_Delay,No,Long_Flights,Detractor
Gold,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco,MQ,New York,Illinois,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco Plus,OU,Texas,Colorado,Short_Delay,No,Short_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,B6,Massachusetts,Florida,Short_Delay,No,Short_Flights,Promoter
Gold,Old,Female,1,Frq_Fly,Positive,Business travel,50orLess,Eco,WN,Illinois,New York,Long_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Texas,Texas,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,HA,Hawaii,Hawaii,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,OO,Colorado,Colorado,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,151orMore,Eco Plus,DL,Louisiana,New York,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,151orMore,Eco,EV,Texas,Arkansas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Mileage tickets,151orMore,Eco,EV,Missouri,Texas,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Negative,Business travel,50orLess,Eco,DL,Georgia,California,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Business,AA,New York,Florida,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Arkansas,Nevada,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Positive,Business travel,50orLess,Eco,WN,Maryland,Florida,Short_Delay,No,Short_Flights,Promoter
Platinum,Old,Male,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,EV,Indiana,Illinois,Short_Delay,Yes,Long_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,MQ,Ohio,Illinois,Short_Delay,Yes,Long_Flights,Passive
Blue,Old,Female,2,Non_Frq_Fly,Positive,Business travel,50orLess,Eco Plus,DL,Michigan,Virginia,Short_Delay,No,Long_Flights,Passive
Silver,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,EV,Texas,Colorado,Short_Delay,No,Long_Flights,Detractor
Gold,Old,Female,1,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,DL,Oregon,Minnesota,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,OO,Arizona,Utah,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,F9,Utah,Colorado,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Frq_Fly,Negative,Mileage tickets,151orMore,Eco,DL,Michigan,Michigan,Short_Delay,No,Long_Flights,Promoter
Gold,Old,Female,2,Frq_Fly,Positive,Business travel,50orLess,Eco,FL,Maryland,Nevada,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,2,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,California,Arizona,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Positive,Mileage tickets,50orLess,Eco,OU,Arizona,Colorado,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,DL,California,Georgia,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Positive,Mileage tickets,151orMore,Business,DL,Florida,Michigan,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,2,Non_Frq_Fly,Negative,Personal Travel,50orLess,Business,DL,Georgia,Michigan,Long_Delay,No,Long_Flights,Detractor
Gold,Old,Female,0,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,WN,Nevada,California,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,2,Frq_Fly,Negative,Mileage tickets,50orLess,Business,B6,Massachusetts,Puerto Rico,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Mileage tickets,50orLess,Business,OO,California,Texas,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,2,Frq_Fly,Negative,Mileage tickets,50orLess,Eco,B6,California,Massachusetts,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,2,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,AA,Missouri,California,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,OO,Nevada,California,Long_Delay,No,Long_Flights,Detractor
Platinum,Old,Female,1,Frq_Fly,Positive,Business travel,151orMore,Eco,US,North Carolina,Colorado,Long_Delay,No,Short_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,151orMore,Eco,OU,Colorado,California,Short_Delay,No,Short_Flights,Detractor
Platinum,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Business,AA,Florida,Florida,Short_Delay,No,Long_Flights,Passive
Platinum,Old,Female,2,Frq_Fly,Negative,Business travel,151orMore,Eco,WN,New York,Maryland,Long_Delay,No,Long_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,MQ,Oklahoma,Illinois,Short_Delay,No,Long_Flights,Passive
Silver,Old,Male,1,Non_Frq_Fly,Positive,Business travel,151orMore,Eco,FL,Georgia,Illinois,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,OU,Hawaii,California,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Male,1,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,F9,Michigan,Colorado,Short_Delay,No,Short_Flights,Passive
Blue,Old,Female,2,Frq_Fly,Positive,Mileage tickets,50orLess,Eco,OU,Texas,Arizona,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,2,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,AA,California,Texas,Short_Delay,No,Short_Flights,Detractor
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,US,Illinois,Pennsylvania,Short_Delay,No,Long_Flights,Detractor
Silver,Old,Female,2,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,AA,New York,California,Short_Delay,No,Long_Flights,Promoter
Platinum,Old,Male,1,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,MQ,Utah,Illinois,Short_Delay,No,Short_Flights,Promoter
Platinum,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco,B6,New York,California,Short_Delay,No,Long_Flights,Promoter
Silver,Old,Male,1,Non_Frq_Fly,Negative,Business travel,151orMore,Eco,AS,California,Hawaii,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Non_Frq_Fly,Positive,Business travel,50orLess,Eco,DL,Utah,Nevada,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco,US,Virginia,Florida,Long_Delay,No,Short_Flights,Detractor
Blue,Old,Male,3,Frq_Fly,Negative,Business travel,50orLess,Eco,AA,California,Florida,Short_Delay,No,Long_Flights,Promoter
Platinum,Old,Male,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,DL,Michigan,Colorado,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Eco,AS,Hawaii,Oregon,Short_Delay,No,Long_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,151orMore,Eco,WN,Missouri,Texas,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Business travel,151orMore,Eco,US,Puerto Rico,Pennsylvania,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco,WN,California,Texas,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,2,Frq_Fly,Negative,Personal Travel,50orLess,Eco,US,Colorado,Arizona,Short_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,F9,Missouri,Illinois,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Frq_Fly,Negative,Business travel,50orLess,Eco,WN,New York,Maryland,Short_Delay,No,Long_Flights,Passive
Blue,Old,Female,1,Non_Frq_Fly,Negative,Mileage tickets,50orLess,Eco Plus,OU,New York,Illinois,Short_Delay,No,Short_Flights,Promoter
Blue,Old,Female,1,Non_Frq_Fly,Negative,Business travel,50orLess,Eco,DL,Virginia,Michigan,Long_Delay,No,Long_Flights,Detractor
Blue,Old,Female,1,Frq_Fly,Negative,Personal Travel,50orLess,Eco Plus,B6,Puerto Rico,Massachusetts,Long_Delay,No,Long_Flights,Detractor
Gold,Old,Male,1,Frq_Fly,Negative,Business travel,151orMore,Business,WN,Texas,Texas,Short_Delay,No,Long_Flights,Passive
Blue,Old,Male,1,Non_Frq_Fly,Negative,Personal Travel,50orLess,Eco,DL,Wisconsin,Georgia,Short_Delay,No,Long_Flights,Detractor
